strain,sample,time,dose,Ahrr,Aldh3a1,Bbs2,Ccbl1,Cxcr7,Col18a1,Cyb5a,Cyp1a1,Cyp1a2,Cyp1b1,Cyp2a1,Cyp2s1,Eef1a1,Eml4,Exoc3,Fdft1,Fmo1,Gapdh,Gfer,Ghr,Glud1,Hagh,Hprt1,Hsd17b12,Ivns1abp,Lasp1,Uvrag,Inmt,Pbld,Mug1,Neu1,Nfe2l2,Nqo1,Nrbp2,Nudt4,Pde2a,Perp,Pgk1,Pmm1,Ppia,Psmb4,Pomp,Derl1,Ern1,Rpl13a,Scn4b,Sdc1,Sdha,Slco1a1,Srxn1,Tiparp,Tpm1,Ugt1a1,Zfp422
LE,LE71,19,1,18.74540162,562.3620486,92.6855969,463.4279845,88.51995209,1519.418942,43849.66003,81892.41121,438050.8763,60.40184966,8645.795792,9.37270081,45293.05596,650.8820007,407.1917796,2921.158419,861.2470633,23019.35319,605.0599078,4449.950062,12265.74113,3111.736669,1135.138209,1880.788629,774.8099336,886.2409321,570.6933382,414.481658,4936.289093,34340.53436,411.3574244,3116.943725,3733.459156,5.207056006,600.894263,490.5046757,1454.851448,4079.207675,105.1825313,22638.19669,2848.259635,5737.134307,1468.389794,217.654941,4122.946945,19.78681282,1048.70108,1938.066245,978.926529,231.1932866,319.7132387,60.40184966,2150.51413,551.9479366
LE,LE72,19,10,42.35385688,13269.01753,138.2073225,1096.741978,90.28058967,2228.035787,43564.28553,143138.2031,689142.9491,1309.625838,18659.10311,26.74980435,46302.79675,1064.419298,966.336682,2055.276634,1180.335117,28948.86118,613.0163496,3569.984305,12623.6785,2478.815203,1097.856553,3610.109012,848.1917128,873.826942,512.7045833,271.9563442,7079.78155,45332.00177,592.9539963,4600.966348,11298.44861,11.14575181,693.2657626,620.8183759,1591.613359,4761.465174,296.4769982,17244.7072,3358.215021,5459.189237,1746.539309,221.800461,2777.521351,80.24941304,1363.125446,2522.283635,859.3374646,263.0397427,1154.699888,53.49960869,2388.534613,666.5159583
LE,LE73,19,10,28.77736933,10740.86533,127.7715198,827.637142,116.2605721,1733.548729,37135.46848,131659.918,604942.8939,694.1101483,11948.36375,23.02189547,39228.15878,1111.957551,790.8021092,2934.140577,618.1378932,24611.55735,574.3962919,3535.012049,10951.51567,2259.59904,904.7604918,2278.016556,642.3108835,808.0685308,492.668563,104.7496244,5476.908931,48411.59288,508.7838898,4230.273292,7516.648869,10.35985296,420.1495922,568.640818,1558.582323,3912.571134,178.4196899,17535.77778,2770.685119,4726.395139,1651.821,197.988301,2557.732586,90.93648709,970.3728939,2275.714367,770.0824033,229.0678599,593.964903,58.70583344,1787.650183,671.0882528
LE,LE74,19,10,47.01689475,19003.96765,112.3181375,856.7523044,107.094038,1507.152682,40489.38253,118112.9697,560565.4578,1402.670693,10134.75287,26.12049708,37669.67487,915.5234228,625.5859052,2329.94834,684.3570236,25489.68708,612.5256566,3807.06245,9506.554914,2587.235236,1240.723612,2901.987226,663.4606259,622.9738555,544.6123642,225.9422998,5971.145633,27767.39443,476.6990718,4009.496302,7522.70316,10.44819883,504.1255937,521.1039168,1751.37933,4530.600219,180.2314299,20507.20226,3301.630831,5790.914204,1612.940695,185.4555293,3430.927292,90.11571494,753.5763409,2059.601195,717.007645,245.5326726,992.5788892,54.85304388,1353.041749,582.487085
LE,LE75,19,10,23.73007989,7153.195283,91.12350679,528.70618,51.25697257,1097.278894,29552.4923,74371.96879,371544.7085,804.92431,7096.243092,11.39043835,29909.3927,684.3755041,411.954187,1401.97312,443.2778924,15803.28401,462.2619563,2557.153409,6416.613603,1945.866551,842.8924378,1826.266949,474.6015979,482.1952234,413.8525934,141.4312762,4161.30681,19137.83483,335.0687281,2141.40241,5237.703234,7.593625566,358.798808,354.052792,1232.065748,3034.602617,109.1583675,16453.4882,2288.528905,4246.735098,1143.789851,114.8535867,2852.355603,52.20617577,465.1095659,1422.85559,538.198212,168.9581688,513.5189289,44.6125502,1048.869531,433.7858605
LE,LE76,19,50,56.26392856,22971.43675,145.1609357,1298.571471,178.9192928,2111.0226,37170.20177,149219.8155,709700.8168,2360.834443,17412.56061,22.50557143,47699.43336,1323.3276,1177.041386,2672.536607,694.2968785,26209.98848,636.9076713,3626.772835,9847.312777,2275.313271,1005.999043,2818.822821,713.4266142,864.2139427,517.6281428,54.01337142,7072.375821,57509.61194,645.9098999,6479.354013,10827.43041,18.00445714,541.2589928,653.7868499,1627.152814,4060.005085,247.5612857,17386.6792,2957.232085,5176.281428,1907.347178,226.1809928,2581.389043,151.9126071,776.4422142,2679.288278,804.5741785,340.9594071,1508.998564,72.01782856,2072.763128,824.8291928
LE,LE77,19,50,29.40738082,26427.05588,122.1537357,1200.047348,113.1053109,1794.981283,39615.13513,143384.7336,701122.8562,1752.001265,22812.21015,22.62106217,49300.34289,1271.303694,1057.534656,2050.599286,926.3324959,26222.33527,775.9024324,3593.355726,10923.71092,2377.473634,1116.349418,3326.427192,668.4523871,842.6345658,484.0907304,202.4585064,8412.773021,49321.8329,722.7429363,5476.559151,11376.13217,15.83474352,653.7486967,568.9197136,1772.360221,3915.705862,268.0595867,17391.0726,3208.797669,5395.123328,1955.590825,205.8516658,2809.535922,115.3674171,968.1814609,2479.268414,769.1161138,419.6207033,881.0903715,57.68370853,2375.211528,884.4835309
LE,LE78,19,50,34.09936836,24098.63566,66.45005116,749.3117611,110.1671901,893.5783196,29505.5714,88410.91873,421559.1246,2024.103532,10952.89199,20.1098839,28337.44945,713.4637072,727.4531917,1897.323829,532.4747521,16424.52909,516.7365821,2326.626133,5875.583471,2000.496277,900.5730618,2085.307527,446.7891598,474.7681287,456.4069303,63.82702283,5205.836903,21487.84812,411.8154486,3237.691309,8511.726948,7.869085006,317.3864286,361.1035675,1405.068845,2917.681852,191.4810685,17165.97177,2576.688168,4934.790641,1291.404284,127.6540457,2877.462084,122.407989,455.5325876,1388.456332,466.8990437,259.6798052,783.4111295,55.08359504,749.3117611,507.1188115
LE,LE79,19,50,44.32694443,18456.39058,105.0355857,934.7203499,116.5991364,1254.645253,32302.77894,102111.9346,512298.0603,1954.240072,14845.67187,9.636292267,40547.5906,609.9773005,795.9577413,1055.174003,598.4137498,14444.80211,557.9413223,2152.747693,5888.738205,1532.170471,1038.792306,2259.710537,497.232681,464.4692873,478.9237257,338.2338586,7917.177727,20801.86412,447.1239612,3222.376134,7629.052588,8.672663041,443.2694443,393.1607245,1739.350754,2469.781708,241.8709359,17757.75939,2939.069142,5474.377637,1170.80951,113.7082488,3324.520832,149.3625301,471.2146919,1478.207234,512.6507486,245.7254528,1803.913912,51.07234902,1417.498593,588.7774575
LE,LE80,19,100,54.08736863,26589.55452,130.6260978,1182.778495,213.2879253,1763.452321,32463.64686,143421.3323,627555.3279,3055.426069,14968.9344,17.34877862,44165.90829,873.5620292,1028.68052,2155.330614,804.1669147,25512.90973,533.7300716,3278.919159,9483.658805,1679.769977,855.1927342,2847.240726,576.5917599,654.1510055,449.0272113,81.64131114,6819.090513,47613.21266,620.4739646,5315.869871,10130.6662,4.082065557,480.6632193,571.489178,1763.452321,3361.580986,226.5546384,17634.52321,2720.696694,4719.8883,1788.96523,180.6314009,1951.227336,170.426237,888.869775,2115.530475,752.1205789,254.1085809,2045.114844,45.92323752,2083.894467,674.5613333
LE,LE81,19,100,39.79410711,33812.20008,117.9611032,1461.012218,228.8161159,1858.953289,39907.80456,161105.0214,826397.1163,5807.097202,25755.31461,27.00314411,49582.03624,1098.6016,1644.349355,2485.710476,1495.121453,30830.48448,659.4452036,3554.466496,12763.95986,2235.576089,1019.013386,4103.056687,754.666817,858.4157391,524.429483,31.26679844,7847.96641,53601.24106,677.921039,4603.325462,15941.80355,17.05461733,811.5155414,673.6573847,1937.120285,4368.824474,312.6679844,18319.50145,3625.527401,5862.524708,1975.493174,258.6616962,3226.165112,176.2310458,1598.870375,2619.304979,1037.489221,301.2982396,1939.962722,82.43065044,2197.2032,683.6059114
LE,LE82,19,100,69.15260532,18213.30105,124.2877906,963.4640012,135.5017266,880.2939759,23313.77294,98435.93019,583236.8113,5736.862758,13141.7985,8.410451999,30001.95127,854.1281252,994.3023252,1506.405402,475.6577853,20042.10711,399.9637173,2820.304904,6177.009746,1169.052828,641.0633412,2856.750196,320.5316706,296.2348093,376.6013506,23.36236666,5345.309493,23373.5806,326.1386386,4294.002993,5588.278106,14.01742,337.3525746,374.7323613,1426.038861,2677.32722,183.1609546,14074.42417,1588.640933,3544.53827,994.3023252,140.1742,1034.485596,238.29614,570.9762413,1566.213061,666.2946972,120.549812,1755.915478,50.46271199,1331.6549,560.6967999
LE,LE83,19,100,66.62982845,28977.3124,125.4861769,1317.049609,153.2486054,1335.928061,33141.67667,130580.0273,760264.1106,9641.336177,15399.26385,17.76795425,33792.428,1237.093815,1513.607603,2204.336825,740.701593,25762.42317,479.7347649,3603.563222,8941.722979,1715.718083,805.1104272,3751.259342,458.6353192,447.5303478,491.9502334,42.19889135,6545.270149,36826.30619,521.9336562,6025.557487,8437.557277,19.98894854,424.2099078,510.8286848,1719.049574,3370.358823,187.6740168,17405.93219,2097.729099,4229.88361,1419.215346,165.464074,1260.414255,360.9115708,700.7236959,2101.060591,784.0109815,178.7900397,1098.281672,69.96131988,1371.463969,782.9004843
LE,LE84,19,1000,25.60748041,21686.33497,110.9657484,1030.701086,141.9081206,1321.986176,29840.18352,109267.1189,485033.4203,2730.397598,12107.00334,23.47352371,32060.56547,891.9939008,916.5344029,1871.480026,390.5140762,20797.542,468.4034958,3011.012904,6190.608388,1845.872546,929.3381431,2542.609409,577.2352875,583.6371576,570.8334174,49.08100411,5613.373101,28027.3873,490.8100411,4580.538058,8202.929557,8.535826802,380.911271,419.3224916,1676.222988,2934.190463,215.5296267,18746.80961,2939.525355,5407.446279,1423.349119,185.6542329,3144.385198,113.0997051,497.2119112,1791.45665,598.5748545,356.370769,2474.322794,57.61683091,1230.226038,667.9284472
LE,LE85,19,1000,38.03374095,17479.07382,124.3806123,1167.738641,100.7380166,1253.057574,33576.59769,115535.1977,532161.9358,2463.96965,15922.77425,17.47496206,36519.58689,985.793448,954.9552796,1971.586896,475.9357314,21476.72837,555.0870301,3182.498973,6827.570471,2078.492546,1007.380166,3093.068285,639.3780236,545.8355796,554.0590912,40.08961884,6356.774434,25932.8437,501.634205,3912.335624,9035.583324,8.223511558,490.3268766,524.2488618,1703.294831,3310.991341,235.3980183,18630.36543,3283.236989,5511.808622,1633.394983,154.1908417,3280.153173,131.5761849,713.3896276,1877.016513,603.4001606,350.5271801,1047.469785,71.95572613,1374.354369,740.1160402
LE,LE86,19,1000,31.22251556,13034.65685,90.69397377,716.6310714,84.74682795,773.1289567,20929.49293,77581.26063,346874.7139,1467.458231,10401.55804,17.84143746,26056.67602,528.5525848,651.9558606,1419.137671,304.0478301,13332.75754,340.4740982,1822.800194,3896.867299,1297.964575,561.2618868,1726.159074,322.6326608,425.2209262,372.440007,21.5584036,3861.927817,17772.30189,324.8628405,2705.951348,6366.419601,8.177325504,320.4024811,287.6931791,1183.482018,1976.6825920000001,136.7843539,13821.16689,2259.172019,3945.931252,944.109399,108.5354112,2354.326352,96.64111959,378.3871528,1251.130802,402.9191294,153.1390049,967.8979823,43.1168072,861.5927508,432.6548585
LE,LE87,19,1000,60.9020011,13092.7122,170.5256031,711.3353728,69.42828125,649.2153317,28504.57259,95260.47404,545797.6436,2109.645318,10769.90987,20.70668037,25610.5095,1000.010858,986.6124178,1542.038668,375.1563268,19252.34059,501.832489,2887.972892,6635.882039,1812.443553,622.4184512,2501.854205,516.4489693,348.3594463,464.0732484,37.75924068,4979.34761,24656.78416,380.0284868,3416.602262,6141.357791,13.39844024,410.4794874,377.5924068,1348.370304,2978.107854,161.9993229,17897.88008,1627.301469,4448.28216,1058.476779,187.5781634,1230.220422,125.4581223,568.8246902,1412.926425,605.3658909,177.8338432,540.8097697,77.9545614,1172.972541,606.5839309
LE,LE4D51,96,0,17.80554754,194.6739865,109.2073583,485.4979296,175.6814024,5072.206976,43489.45635,1003.045845,99335.9627,179.2425119,13777.93269,56.97775213,95946.97348,1166.856882,581.6478863,5377.275357,3878.048254,49174.17416,823.8033329,13333.98104,47946.77842,5431.879037,1752.065878,4135.635176,2531.94886,1589.441877,925.8884721,2179.399019,8503.929506,242781.0148,532.9793897,3061.367141,1179.914284,20.17962055,1902.819514,809.5588949,2573.495138,6845.639511,163.8110374,36694.85941,3510.066939,7893.792743,2489.215546,924.7014356,2163.967545,45.1073871,3161.078207,4896.525574,2692.198788,328.8091113,764.4515078,71.22219016,4822.929311,808.3718584
LE,LE4D53,96,0,12.33521465,167.9486918,74.01128793,374.800753,74.01128793,2300.991964,32457.74521,31719.53005,263906.2244,477.2779209,8133.65077,29.41474264,44191.38093,686.0277073,303.636053,3344.740897,1962.247993,27648.90922,333.0507957,6144.834623,21865.59127,2476.531558,865.3627511,1670.947154,933.6808631,738.2151539,408.9598089,861.5673005,4210.103648,91713.26982,283.709937,2092.242178,1630.14606,9.488626657,654.7152393,415.6018476,1271.475972,3634.14401,60.72721061,15404.78538,1522.924578,3950.115277,1292.350951,446.9143155,1083.601164,18.02839065,1486.867797,2547.696257,1076.959126,157.5112025,307.4315037,35.10791863,2868.411838,371.954165
LE,LE4D56,96,0,8.391489726,375.0350409,49.70343915,267.882172,60.67692571,2326.379152,15173.74992,742.9695904,37136.86053,98.11587988,6234.876867,14.84648182,37649.38691,359.5430598,208.4962447,2345.098629,1356.839339,18820.17496,292.411142,4553.351425,16943.70876,2011.375538,644.2082113,988.2592901,1092.184663,609.9967532,350.5060709,455.7224421,2798.884573,85897.87084,267.882172,970.8308114,437.002965,7.100491307,551.9018243,281.4376554,895.9529031,2232.136267,58.09492888,12842.20678,1327.146375,2999.634828,1029.57124,315.6491136,1035.380732,25.17446918,1320.045884,1940.370624,1046.354219,109.0893664,245.2896997,50.99443757,1937.788628,285.9561499
LE,LE4D57,96,0,8.86318484,48.25511746,83.70785683,371.268965,74.84467199,3097.190703,22074.25424,157.5677305,46664.66818,17.72636968,7497.269577,45.30072252,52105.67888,546.5630652,312.181066,3237.032063,1557.950935,36589.19662,406.7217043,6661.175807,25641.19374,3103.099492,1107.898105,1653.476372,1322.584138,1094.110929,595.8029809,593.8333843,3531.48676,111366.9023,406.7217043,1314.705751,896.1664672,9.847983156,826.2457868,457.9312168,1464.395095,4767.408646,90.60144504,20638.4183,2280.792899,4367.58053,1543.178961,473.6879898,2634.335494,11.81757979,2060.198076,2680.621015,1348.188894,217.6404277,361.4209818,70.90547872,2301.473664,442.1744437
LE,LE4D50,96,100,105.9765259,20714.58692,145.3080201,1702.179664,1556.871644,1635.534632,17061.12813,150263.7883,688829.9379,25250.81925,58931.68875,8.740332035,45879.09539,938.4931523,2069.273609,1339.455884,307.0041627,14177.9111,458.8674318,2829.682496,3877.429799,726.5401004,745.113306,2022.294325,483.9958864,704.6892703,447.9420168,8.740332035,9023.300285,26190.40494,782.2597171,9406.782353,17920.9583,8.740332035,376.926819,633.6740725,2545.621705,1219.276319,411.8881472,14419.36277,1488.041529,3330.066505,1280.458643,244.729297,1283.736268,2014.646534,961.4365239,1447.617493,437.0166018,180.2693482,2897.42007,76.47790531,1330.715552,594.3425784
LE,LE4D52,96,100,259.0782216,37954.43923,129.0188734,1616.897817,1017.58434,1327.645826,18138.59694,110171.7131,726251.4003,19906.3636,53886.18914,18.72854614,36752.69085,1962.335445,2174.592302,1879.097463,220.5806545,29337.22705,412.0280151,4449.070183,6794.300349,1013.422441,825.0965049,2215.170818,597.2325269,613.8801234,504.630271,8.323798284,9156.178112,46080.5473,580.5849303,7462.285162,15436.48392,13.52617221,328.7900322,577.463506,2862.346135,2328.58257,405.7851663,16963.9009,1380.71004,3430.445368,1485.797994,248.6734737,1220.476923,1506.607489,509.8326449,2246.385062,564.9778085,305.8995869,1535.740783,72.83323499,975.9653488,684.6324089
LE,LE4D55,96,100,187.0731611,56339.19459,144.8308344,1628.139964,1725.900777,1320.37444,18916.1139,122822.5822,838412.4243,23509.6652,64490.75672,15.69000706,44629.62163,1869.524688,2474.193421,1513.48222,165.348536,24647.79417,535.8740874,3950.261009,6886.706177,907.6065624,826.7426798,2325.741816,665.0149147,795.3626657,473.1140591,10.86231258,11079.55883,59008.90964,748.2926445,8682.608523,17243.31776,15.69000706,381.387864,815.8803672,3297.31533,2536.95345,492.424837,17934.885,1512.275296,3760.774,1536.413768,351.2147735,1722.280006,2016.769369,796.5695893,2306.431038,566.0471779,331.9039955,2505.573435,94.14004237,1360.20292,753.120339
LE,LE4D58,96,100,237.5814537,49857.81517,165.3273002,2116.189443,1652.048356,1233.219195,19653.12973,132021.8094,882852.6819,26856.50144,64017.17995,36.73940005,41050.15633,1909.224156,2915.883718,1969.231843,296.3644938,24163.50341,429.8509806,3858.861652,6593.497663,1015.232088,852.3540812,2277.842803,584.1564608,710.2950677,564.5621141,3.673940005,11339.0035,56372.93544,742.1358811,9864.528914,20724.69557,23.2682867,385.7637006,724.9908277,3316.343178,2323.15473,493.5326074,18564.41885,1583.468142,3773.136385,1618.982896,286.5673204,1364.256389,2141.907023,609.8740409,2361.118777,481.2861407,315.9588405,2290.08927,95.52244014,1389.973969,788.6724545
LE,LE10D27,240,0,5.629557836,18.29606297,57.70296782,216.7379767,63.33252566,2736.668803,21970.75684,161.1460931,57510.85916,9.851726213,6846.949718,22.51823134,40501.85385,463.7348267,253.3301026,3201.107325,1579.090973,21362.7646,497.5121738,4306.611745,18990.60967,2391.858386,1027.394305,1544.609931,843.7299807,989.3947897,377.8840697,1911.234885,3258.106598,83033.867,246.9968501,1737.422287,962.65439,7.740642025,579.8444571,315.9589335,712.842761,3622.620468,66.8509993,13832.5273,1679.015625,3535.362321,1101.985946,370.1434277,2005.529979,13.37019986,1425.685522,2144.157841,1015.431495,224.4786187,230.1081765,54.8881889,2571.300542,391.9579643
LE,LE10D28,240,0,1.582546229,7.121458031,37.18983638,178.8277239,25.32073966,1941.784223,15345.95078,438.3653054,37227.02622,5.538911802,5124.28469,15.03418918,29459.09805,293.5623255,173.2888121,1934.662765,1281.862446,14726.38393,360.8205402,3558.355196,13032.2682,1846.040176,638.5574034,1182.162033,600.5762939,693.9465214,264.2852202,1053.975789,2552.647067,72868.34112,218.3913796,1019.159771,599.7850208,6.330184916,421.74857,245.2946655,604.5326595,2418.130638,50.64147933,9785.674607,1156.841293,2420.504457,809.4723961,244.5033924,1402.135959,15.82546229,1020.742318,1496.29746,797.6032994,124.229879,168.5411734,42.72874818,1754.252495,241.3382999
LE,LE10D32,240,0,7.00617563,39.7016619,51.37862128,319.9486871,49.82169337,3539.675621,28518.24867,775.350103,62796.35217,17.90467105,7663.199211,13.2338873,55316.09199,453.0660241,297.3732323,3053.914111,2062.151027,24646.16894,583.0695052,5726.380881,24774.61549,3661.115998,1070.387943,2026.341685,1170.03133,1342.071865,500.5523255,1604.414219,3648.660575,116770.3723,407.1366505,1954.723001,825.1717964,17.90467105,720.0791619,404.0227946,1043.141705,3944.476879,87.18796339,18335.94009,1996.760054,4291.671805,1387.222775,379.111948,2115.86504,18.68313501,1921.24905,2638.214357,1385.665847,150.2435441,341.7456779,38.92319794,3039.123295,486.5399743
LE,LE10D35,240,0,11.49186064,19.70033252,57.45930318,201.9284083,52.53422005,2982.958682,21932.21603,128.8730086,51432.64313,5.745930318,6662.816628,20.52117971,43147.01161,394.0066504,218.3453521,2103.010497,1699.974527,18875.3811,419.4529132,4250.346741,20334.8474,2616.860836,865.9937837,1656.469626,888.1566578,943.1534194,419.4529132,1621.173197,3312.939252,97131.66865,345.5766663,1632.665058,510.5669512,8.208471884,555.7135465,283.19228,907.8569903,3163.545064,66.48862226,15166.7935,1615.427267,3601.056615,1016.208819,379.231401,1674.528264,14.77524939,1302.684488,2139.94862,1168.886396,100.9642042,242.9707678,36.11727629,2466.645801,375.1271651
LE,LE10D37,240,0,5.564835688,13.91208922,53.79341165,289.3714558,66.77802825,3354.668447,25146.565,253.2000238,57113.76361,6.492308302,8484.519479,20.40439752,51191.85096,523.0945547,248.5626607,2979.969511,1831.758414,23537.40001,493.415431,5959.011549,22677.6329,3065.296991,999.8154786,1753.850714,1003.525369,1023.929767,487.8505953,1559.081465,3626.417923,117158.3407,343.1648674,2108.145253,696.5319336,11.12967138,704.8791871,370.9890459,1156.55835,3693.195951,95.52967931,17031.17962,1677.79796,4149.512478,1246.523194,428.492348,1831.758414,16.69450706,1671.305652,2424.413415,1331.850675,146.5406731,301.4285998,50.08352119,3027.270614,468.3736704
LE,LE10D29,240,100,164.3247341,43507.13553,127.1354522,1036.975559,3898.820534,1196.975958,21777.35161,99395.70733,262055.5724,31299.53751,41010.26443,39.783883,44506.05694,1164.111011,1635.463538,518.920213,64.86502663,20495.61868,513.7310109,1669.193352,5488.44612,516.3256119,1089.732447,1843.031623,533.6229524,833.7318089,510.2715428,44.10821811,7553.748567,17907.93655,1140.759602,9248.023063,27177.58129,18.16220746,653.8394684,1187.462421,3411.900401,1664.00415,567.3527662,16901.23134,2067.897049,5171.039923,1369.084495,332.9738034,1783.355799,2405.195187,1307.678937,1551.571437,643.4610641,610.5961173,2118.924203,90.81103728,3508.765507,379.6766225
LE,LE10D30,240,100,162.8159466,49780.97569,113.9711627,1085.778844,4833.598416,1137.676427,23302.01476,104798.5193,381189.7823,35825.61386,54647.13729,26.45759133,39231.51994,1034.898861,2201.068079,503.7118349,49.86238366,25183.55655,529.1518266,1707.53224,6247.044353,559.6798166,893.4525072,2301.810446,466.0606473,555.6094179,443.6734546,24.422392,9274.403361,20229.88137,951.4556882,7684.912682,25926.4043,16.28159466,640.0701903,875.1357132,3221.720544,1449.061925,632.9469926,16396.58343,1708.54984,4678.923267,1280.140381,266.6111126,990.1244756,2351.672829,1225.189999,1465.34352,558.6622169,417.2158633,2258.05366,51.89758299,3176.946159,387.705473
LE,LE10D33,240,100,250.1623504,50089.52464,159.0944772,1281.533444,5066.884798,1235.450906,28107.05671,126798.2983,432638.2297,36702.54729,63032.13466,40.59652177,47685.55223,1160.841082,2390.8059710000002,482.7694481,36.2077086,22255.67156,492.6442777,1943.147028,6179.448935,608.9478265,931.5255941,2322.779367,608.9478265,574.9345245,577.1289311,9.87482962,9612.598033,20602.1862,842.6521275,10007.59122,26949.50723,10.97203291,641.8639253,1044.537533,3637.22891,1429.655888,625.4058759,17364.33928,1886.092457,4885.846255,1496.585289,322.5777676,1164.132692,2838.464914,1125.730577,1577.778333,773.5283202,427.9092835,2403.972411,69.12380734,3087.530061,420.2288605
LE,LE10D34,240,100,211.5620307,49191.71504,147.7897439,1237.99217,4468.109108,1043.638534,24946.09897,117273.1863,496431.8234,36307.6886,58083.39389,39.47808229,41815.38721,1082.104358,2525.585008,622.5389899,33.40453116,23838.68815,471.7124704,1859.518901,6065.453053,571.9260639,817.9048843,2504.327579,589.1344587,494.9944163,501.0679675,4.049034081,9137.657661,20590.35056,719.7158078,8319.752777,24256.75092,15.1838778,559.7789616,898.8855659,3301.987293,1473.848405,550.668635,17847.12997,1807.893717,4694.855016,1318.972852,277.3588345,1014.283037,2413.224312,1222.808292,1520.412297,668.0906233,378.5846865,2535.707593,85.02971569,2731.073487,422.1118029
LE,LE10D38,240,100,272.6826012,70602.46193,124.5877402,1211.792077,4213.651401,932.0573393,27730.17504,117899.9643,423528.9706,29554.32761,58383.46055,29.38390099,47116.49755,1289.365575,2321.328178,760.4553575,49.36495366,25593.37776,446.635295,2519.963349,6379.832582,518.3320134,920.3037789,1872.342171,658.1993821,704.0382676,601.7822922,18.80569663,10185.63544,28015.78656,1149.498207,12142.60324,29419.16167,19.98105267,786.3131904,944.9862557,3638.902298,1612.588486,653.4979579,20375.9723,1795.944028,5294.978958,1758.332635,310.2939944,1057.820436,2709.195671,1458.616845,1637.270963,682.8818589,403.1471215,2400.077033,77.5734986,2645.726445,424.3035302
